fp_pwr,rx_pwr,pwr_diff,rxpacc,dist_cm,fp_resid,label,frame_len
-69.3313938157,-91.8746676532,-22.5432738374,52,72,-72.1847438871,0,0
-69.5147213101,-91.8746676532,-22.359946343,52,73,-72.2482641077,0,0
-73.4138861239,-96.1818760637,-22.7679899398,54,77,-75.6840716204,0,46
-72.8029601693,-95.8540677399,-23.0511075706,52,79,-74.8504183435,0,0
-69.3692646774,-91.8746676532,-22.5054029758,52,81,-71.1995642998,0,0
-69.1151746132,-91.4607408016,-22.3455661884,52,80,-71.0533748734,0,46
-69.5460838745,-91.8746676532,-22.3285837787,52,82,-71.2698068268,0,0
-69.3945923372,-91.6627746625,-22.2681823253,52,83,-71.0130304897,0,0
-69.678651826,-91.8282251818,-22.1495733558,53,75,-72.1774265581,0,46
-69.6336790547,-91.6627746625,-22.0290956078,52,75,-72.1324537869,0,0
-69.7172387947,-91.6627746625,-21.9455358678,52,78,-71.8753467409,0,0
-70.4342244235,-91.8746676532,-21.4404432296,52,66,-74.0433457127,0,58
-69.9361011454,-91.9287682496,-21.9926671042,51,73,-72.669643943,0,58
-70.0342294548,-91.8746676532,-21.8404381984,52,78,-72.192337401,0,58
-70.0495460156,-91.6627746625,-21.6132286469,52,78,-72.2076539618,0,0
-70.1851977511,-91.9287682496,-21.7435704985,51,76,-72.5689259054,0,58
-69.9152613732,-91.8746676532,-21.95940628,52,79,-71.9627195474,0,58
-73.1085403156,-95.8540677399,-22.7455274243,52,76,-75.49226847,0,0
-70.3297193838,-92.5031009973,-22.1733816135,50,80,-72.2679196439,0,58
-70.4171597336,-92.163579208,-21.7464194744,51,75,-72.9159344658,0,58
-70.4181103164,-93.7455340868,-23.3274237703,52,75,-72.9168850486,0,0
-70.9753304044,-94.3023774075,-23.3270470031,51,71,-73.95016343,0,58
-70.6300665849,-93.9244917986,-23.2944252137,51,73,-73.3636093825,0,58
-70.7473916852,-94.0931551493,-23.3457634641,52,78,-72.9054996314,0,0
-70.9441688428,-94.0931551493,-23.1489863066,52,71,-73.9190018684,0,58
-70.987030215,-94.3023774075,-23.3153471925,51,68,-74.3368519609,0,58
-70.4502026131,-93.7455340868,-23.2953314736,52,74,-73.0655682185,0,0
-69.6067047079,-91.8746676532,-22.2679629452,52,74,-72.2220703133,0,0
-70.6711266403,-94.1303739723,-23.4592473319,50,76,-73.0548547947,0,0
-72.5105476056,-95.5134009539,-23.0028533483,50,79,-74.5580057798,0,0
-69.739503428,-91.6627746625,-21.9232712344,52,76,-72.1232315824,0,46
-74.0879981931,-95.8540677399,-21.7660695468,52,73,-76.8215409907,0,46
-69.6786890875,-91.6627746625,-21.984085575,52,75,-72.1774638197,0,0
-80.0608675984,-99.0298182159,-18.9689506175,53,143,-76.9541468491,1,58
-79.766084758,-100.113755063,-20.3476703046,52,147,-76.4197380631,1,58
-79.309439448,-98.8643676965,-19.5549282485,52,147,-75.9630927531,1,0
-79.7329378324,-98.8643676965,-19.1314298641,52,155,-75.926303869,1,58
-80.2082162206,-99.0298182159,-18.8216019952,53,155,-76.4015822572,1,58
-82.2492351619,-97.8952675665,-15.6460324046,52,138,-79.4516534338,1,46
-79.2738341647,-97.8952675665,-18.6214334017,52,151,-75.6942952189,1,46
-79.2010078057,-97.8952675665,-18.6942597608,52,162,-75.0107075148,1,46
-80.5282492138,-98.5237009106,-17.9954516968,50,150,-77.0064240327,1,0
-80.4456788716,-98.5237009106,-18.078022039,50,150,-76.9238536905,1,0
-79.0342543199,-97.8952675665,-18.8610132466,52,150,-75.5124291388,1,0
-79.589292882,-97.8952675665,-18.3059746845,52,155,-75.7826589186,1,46
-79.9022976749,-97.8952675665,-17.9929698916,52,155,-76.0956637115,1,0
-80.6655032057,-98.8643676965,-18.1988644908,52,155,-76.8588692423,1,0
-80.591389502,-98.6957043458,-18.1043148438,51,144,-77.4241396601,1,58
-80.4704457536,-98.3482224244,-17.8777766708,49,140,-77.54788504,1,58
-80.2774678542,-97.8952675665,-17.6177997123,52,147,-76.9311211592,1,0
-81.0166419339,-98.5237009106,-17.5070589767,50,128,-78.8724425409,1,58
-81.3755385013,-98.5237009106,-17.1481624093,50,129,-79.1637442953,1,58
-87.5175343216,-98.8643676965,-11.3468333749,52,130,-85.2386672755,1,0
-89.9246616163,-98.3482224244,-8.4235608081,49,257,-81.7259991497,1,46
-82.6575787037,-97.103455106,-14.4458764022,52,172,-77.9470097656,1,0
-81.6518519676,-98.8643676965,-17.212515729,52,181,-76.4982804702,1,0
-78.4388982913,-97.8952675665,-19.4563692752,52,181,-73.2853267939,1,46
-77.6147141563,-98.5237009106,-20.9089867543,50,165,-73.265035272,1,0
-78.6656871802,-97.8952675665,-19.2295803862,52,154,-74.9152727635,1,46
-80.0725788647,-98.5237009106,-18.4511220459,50,168,-75.5663932302,1,0
-79.5353949159,-98.5237009106,-18.9883059947,50,168,-75.0292092814,1,0
-79.0841157496,-97.8952675665,-18.8111518169,52,168,-74.5779301151,1,46
-78.4848199345,-98.346413241,-19.8615933065,60,172,-73.7742509964,1,46
-78.4413497264,-98.8643676965,-20.4230179701,52,167,-73.9870203034,1,46
-79.8978165507,-99.0298182159,-19.1320016652,53,170,-75.2888381231,1,0
-80.2400661929,-99.4185129374,-19.1784467445,48,169,-75.6823321006,1,0
-78.7058916734,-97.8952675665,-19.1893758931,52,163,-74.4621395853,1,46
-87.2754345708,-100.618851056,-13.3434164852,45,267,-78.7452093435,1,0
-87.778177528,-98.6957043458,-10.9175268178,51,275,-78.9915236513,1,0
-83.3920687415,-97.8952675665,-14.503198825,52,369,-72.0515414183,1,46
-88.6554004888,-98.6957043458,-10.040303857,51,142,-85.6096336012,1,58
-81.6664687852,-98.8643676965,-17.1978989114,52,142,-78.6207018975,1,46
-73.5768904418,-95.8540677399,-22.2771772981,52,94,-74.1143333698,1,0
-85.3153533341,-98.8643676965,-13.5490143624,52,94,-85.8527962622,1,46
-85.1280735475,-97.8952675665,-12.767194019,52,94,-85.6655164755,1,46
-86.479587819,-99.7730882766,-13.2935004576,50,176,-81.5693344627,1,0
-91.9609822495,-100.279205582,-8.31822333244,53,167,-87.5066528265,1,0
-91.988402121,-98.8643676965,-6.87596557559,52,167,-87.534072698,1,46
-93.7200752535,-100.113755063,-6.39367980912,52,174,-88.9090902878,1,0
-91.3639244624,-100.113755063,-8.74983060018,52,174,-86.5529394968,1,46
-84.036239324,-98.8643676965,-14.8281283725,52,174,-79.2252543583,1,0
-85.7533181012,-100.113755063,-14.3604369614,52,174,-80.9423331356,1,0
-87.0114000353,-104.88496761,-17.8735675746,52,193,-81.3002538551,1,0
-85.5132342221,-103.820057371,-18.3068231486,46,310,-75.6860003454,1,58
-80.130843723,-100.113755063,-19.9829113396,52,313,-70.2199569721,1,46
-80.8767766977,-102.040118172,-21.1633414748,53,99,-80.9640728058,1,0
-80.1663647669,-101.706004302,-21.5396395355,51,88,-81.2767113239,1,58
-79.8654822259,-101.874667653,-22.0091854273,52,88,-80.9758287828,1,46
-80.021511741,-101.874667653,-21.8531559121,52,96,-80.3760870802,1,46
-80.1005336974,-101.534000867,-21.4334671698,50,96,-80.4551090366,1,58
-80.1821580757,-101.534000867,-21.3518427915,50,99,-80.2694541837,1,58
-79.0130520639,-101.874667653,-22.8616155892,52,99,-79.100348172,1,46
-79.5342468168,-101.706004302,-22.1717574856,51,97,-79.7988121315,1,0
-76.1147130256,-100.113755063,-23.999042037,52,97,-76.3792783403,1,46
-86.2952533392,-103.629151013,-17.3338976734,45,114,-85.1571563125,1,0
-88.2484805284,-103.433954267,-15.1854737385,44,236,-80.790240469,1,0
